vértice,tempo_execução,solução
10,11.000633239746094,13.0
10,10.999917984008789,10.0
10,11.999845504760742,16.0
10,11.901617050170898,11.0
10,12.000799179077148,11.0
10,11.00015640258789,15.0
10,11.999845504760742,14.0
10,13.000249862670898,11.0
10,10.999679565429688,9.0
10,10.999917984008789,18.0
10,10.998725891113281,8.0
10,10.999679565429688,14.0
10,10.999679565429688,8.0
10,11.999368667602539,8.0
10,10.999917984008789,4.0
10,10.999679565429688,12.0
10,10.999202728271484,7.0
10,11.999130249023438,11.0
10,11.000394821166992,12.0
10,11.00015640258789,8.0
10,11.999368667602539,8.0
10,10.999441146850586,13.0
10,11.000394821166992,8.0
10,10.999441146850586,7.0
10,10.999679565429688,9.0
10,10.999917984008789,13.0
10,11.002540588378906,10.0
10,11.00015640258789,9.0
10,11.001110076904297,8.0
10,11.000394821166992,13.0
10,12.000322341918945,9.0
10,10.998725891113281,10.0
10,12.000083923339844,17.0
10,11.00015640258789,14.0
10,11.001348495483398,13.0
10,11.001348495483398,12.0
10,11.00015640258789,11.0
10,11.097908020019531,13.0
10,11.99960708618164,11.0
10,11.00015640258789,11.0
10,12.000083923339844,10.0
10,12.000083923339844,12.0
10,12.000083923339844,9.0
10,12.000083923339844,10.0
10,13.076543807983398,9.0
10,11.00015640258789,17.0
10,12.000322341918945,10.0
10,10.999917984008789,14.0
10,11.999845504760742,12.0
10,13.001680374145508,8.0
10,12.000560760498047,10.0
10,12.000083923339844,14.0
10,11.00015640258789,21.0
10,10.999917984008789,8.0
10,12.000322341918945,14.0
10,12.000322341918945,12.0
10,11.999845504760742,14.0
10,11.99960708618164,15.0
10,13.000249862670898,13.0
10,11.999130249023438,6.0
10,10.999917984008789,16.0
10,13.000249862670898,7.0
10,11.999845504760742,10.0
10,12.000322341918945,7.0
10,12.000322341918945,13.0
10,14.000654220581055,9.0
10,12.000083923339844,11.0
10,12.000322341918945,8.0
10,12.000322341918945,17.0
10,16.00050926208496,7.0
10,11.999845504760742,9.0
10,12.000322341918945,5.0
10,12.000083923339844,9.0
10,12.000322341918945,10.0
10,12.000560760498047,14.0
10,11.00015640258789,8.0
10,12.000083923339844,8.0
10,10.999202728271484,13.0
10,11.999845504760742,8.0
10,13.000965118408203,12.0
10,12.000322341918945,10.0
10,12.000083923339844,14.0
10,12.001991271972656,9.0
10,11.998176574707031,14.0
10,13.000011444091797,22.0
10,12.000083923339844,4.0
10,12.000083923339844,11.0
10,12.000322341918945,6.0
10,11.999845504760742,8.0
10,12.000322341918945,13.0
10,12.000083923339844,10.0
10,12.000322341918945,10.0
10,11.998176574707031,6.0
10,11.999845504760742,15.0
10,12.000083923339844,9.0
10,13.99993896484375,12.0
10,12.000322341918945,10.0
10,11.999845504760742,11.0
10,12.000083923339844,7.0
10,12.000560760498047,9.0
10,12.000083923339844,8.0
10,11.99793815612793,10.0
10,10.999917984008789,8.0
10,12.00103759765625,13.0
10,10.999679565429688,8.0
10,12.000083923339844,13.0
10,10.998249053955078,16.0
10,11.999845504760742,9.0
10,12.000322341918945,13.0
10,11.00015640258789,13.0
10,12.000322341918945,8.0
10,12.000083923339844,10.0
10,10.999917984008789,8.0
10,11.998176574707031,9.0
10,11.001825332641602,7.0
10,11.999845504760742,17.0
10,12.000083923339844,19.0
10,11.000394821166992,12.0
10,12.000083923339844,14.0
10,10.999917984008789,7.0
10,11.00015640258789,9.0
10,10.999441146850586,10.0
10,11.99793815612793,9.0
10,12.000083923339844,14.0
10,10.99705696105957,8.0
10,11.999130249023438,12.0
10,11.847257614135742,11.0
10,10.99848747253418,10.0
10,10.999679565429688,11.0
10,11.998891830444336,16.0
10,11.000871658325195,8.0
10,11.000633239746094,7.0
10,11.000633239746094,7.0
10,12.002229690551758,15.0
10,10.999679565429688,13.0
10,12.000322341918945,7.0
10,11.126995086669922,14.0
10,12.00103759765625,8.0
10,10.998964309692383,14.0
10,12.000322341918945,13.0
10,12.000322341918945,19.0
10,10.999679565429688,8.0
10,11.99960708618164,7.0
10,11.00015640258789,9.0
10,11.000394821166992,11.0
10,12.000799179077148,7.0
10,11.999130249023438,8.0
10,10.999679565429688,16.0
10,10.999441146850586,11.0
10,11.998414993286133,10.0
10,12.00103759765625,8.0
10,10.999441146850586,13.0
10,10.998725891113281,8.0
10,10.999679565429688,9.0
10,12.000083923339844,13.0
10,11.998891830444336,12.0
10,11.001348495483398,17.0
10,11.999368667602539,7.0
10,10.999917984008789,10.0
10,11.000394821166992,13.0
10,12.000322341918945,12.0
10,10.998725891113281,10.0
10,10.999679565429688,17.0
10,11.998176574707031,12.0
10,11.999845504760742,10.0
10,13.997077941894531,14.0
10,10.999441146850586,7.0
10,11.00015640258789,11.0
10,11.00015640258789,8.0
10,10.999679565429688,6.0
10,10.999202728271484,10.0
10,10.999441146850586,13.0
10,12.000083923339844,9.0
10,11.999845504760742,8.0
10,12.001752853393555,15.0
10,12.000322341918945,10.0
10,10.999441146850586,16.0
10,11.000394821166992,17.0
10,10.999202728271484,7.0
10,11.002063751220703,12.0
10,12.000083923339844,11.0
10,10.999202728271484,14.0
10,11.00015640258789,9.0
10,10.999679565429688,7.0
10,11.001110076904297,10.0
10,11.001110076904297,10.0
10,10.999679565429688,6.0
10,12.001276016235352,15.0
10,11.999845504760742,5.0
10,10.999917984008789,9.0
10,11.00015640258789,11.0
10,11.002540588378906,11.0
10,12.000560760498047,8.0
10,10.999441146850586,9.0
10,11.999845504760742,10.0
10,12.000322341918945,15.0
10,12.000322341918945,11.0
10,11.999845504760742,13.0
10,12.000322341918945,8.0
10,12.000083923339844,11.0
10,11.999368667602539,5.0
10,12.000083923339844,11.0
10,11.999845504760742,14.0
10,11.996746063232422,10.0
10,12.000083923339844,15.0
10,15.002250671386719,12.0
10,12.000083923339844,9.0
10,12.000083923339844,13.0
10,12.000083923339844,15.0
10,11.99960708618164,16.0
10,11.998891830444336,7.0
10,12.000322341918945,13.0
10,11.999845504760742,13.0
10,12.000083923339844,5.0
10,10.999679565429688,7.0
10,11.999845504760742,11.0
10,12.000083923339844,14.0
10,11.00015640258789,8.0
10,11.999845504760742,13.0
10,12.000322341918945,13.0
10,10.99848747253418,15.0
10,12.000083923339844,14.0
10,12.000083923339844,13.0
10,10.999679565429688,13.0
10,11.999845504760742,11.0
10,12.000083923339844,11.0
10,11.00015640258789,10.0
10,12.000083923339844,13.0
10,11.999845504760742,14.0
10,12.000799179077148,11.0
10,11.999845504760742,12.0
10,12.000083923339844,9.0
10,12.000322341918945,7.0
10,11.998414993286133,8.0
10,11.00015640258789,10.0
10,12.000560760498047,11.0
10,12.000560760498047,7.0
10,10.999679565429688,10.0
10,12.000799179077148,16.0
10,12.000083923339844,9.0
10,12.000083923339844,13.0
10,12.000083923339844,16.0
10,11.999845504760742,8.0
10,12.000083923339844,14.0
10,12.000083923339844,8.0
10,12.000083923339844,9.0
10,11.99960708618164,13.0
10,12.001991271972656,11.0
10,11.00015640258789,11.0
10,10.999679565429688,15.0
10,10.999202728271484,14.0
10,12.000560760498047,11.0
10,12.000083923339844,12.0
10,12.00103759765625,16.0
10,13.000249862670898,14.0
10,12.00103759765625,12.0
10,12.001276016235352,10.0
10,12.000560760498047,13.0
10,11.999368667602539,15.0
10,12.000322341918945,12.0
10,12.871026992797852,9.0
10,12.000322341918945,11.0
10,12.000083923339844,11.0
10,12.000322341918945,10.0
10,12.000560760498047,6.0
10,12.000083923339844,7.0
10,12.000322341918945,7.0
10,11.000394821166992,17.0
10,12.000322341918945,12.0
10,12.008428573608398,7.0
10,10.999917984008789,18.0
10,12.000560760498047,14.0
10,11.998414993286133,4.0
10,11.999368667602539,17.0
10,11.99960708618164,9.0
10,11.999845504760742,14.0
10,12.000083923339844,11.0
10,12.000083923339844,10.0
10,12.000083923339844,7.0
10,12.000083923339844,15.0
10,11.999845504760742,14.0
10,13.004064559936523,12.0
10,10.999917984008789,10.0
10,11.999845504760742,11.0
10,11.999845504760742,8.0
10,10.999679565429688,13.0
10,12.000322341918945,7.0
10,10.999202728271484,11.0
10,13.000011444091797,8.0
10,12.000083923339844,10.0
10,11.999845504760742,14.0
10,11.011838912963867,11.0
10,12.000083923339844,17.0
10,10.999679565429688,7.0
10,11.00015640258789,14.0
10,12.000083923339844,13.0
10,12.000083923339844,10.0
10,11.99960708618164,6.0
10,11.998414993286133,6.0
10,11.999845504760742,9.0
10,12.000083923339844,9.0
10,11.999845504760742,14.0
10,12.000322341918945,11.0
10,10.998725891113281,14.0
10,12.000083923339844,8.0
10,12.001514434814453,8.0
10,12.000560760498047,9.0
10,10.999917984008789,14.0
10,12.000083923339844,15.0
10,12.000083923339844,9.0
10,12.000322341918945,17.0
10,11.999845504760742,7.0
10,12.000322341918945,9.0
10,12.000322341918945,9.0
10,21.001577377319336,12.0
10,12.000560760498047,16.0
10,12.000083923339844,12.0
10,12.000322341918945,7.0
10,12.008905410766602,25.0
10,12.000560760498047,8.0
10,11.999845504760742,13.0
10,10.999679565429688,10.0
10,11.99793815612793,5.0
10,11.99793815612793,6.0
10,12.000083923339844,14.0
10,12.000322341918945,16.0
10,11.00015640258789,13.0
10,12.000083923339844,12.0
10,12.000322341918945,9.0
10,11.999845504760742,8.0
10,12.000799179077148,9.0
10,10.998964309692383,12.0
10,11.999845504760742,5.0
10,12.000322341918945,11.0
10,11.99960708618164,14.0
10,12.00103759765625,12.0
10,12.000083923339844,9.0
10,12.000322341918945,13.0
10,12.009620666503906,5.0
10,12.000083923339844,9.0
10,12.006998062133789,14.0
10,12.000560760498047,9.0
10,11.99793815612793,6.0
10,12.000083923339844,9.0
10,12.000560760498047,14.0
10,11.99960708618164,10.0
10,10.999917984008789,14.0
10,11.999845504760742,13.0
10,11.000633239746094,6.0
10,12.000322341918945,6.0
10,12.000322341918945,15.0
10,12.000083923339844,10.0
10,10.999917984008789,12.0
10,11.000394821166992,13.0
10,12.000322341918945,15.0
10,12.000083923339844,7.0
10,11.998891830444336,6.0
10,13.000011444091797,12.0
10,12.000083923339844,7.0
10,11.999368667602539,14.0
10,12.000083923339844,14.0
10,12.000322341918945,14.0
10,11.999130249023438,8.0
10,11.999845504760742,9.0
10,12.000560760498047,10.0
10,10.999441146850586,16.0
10,11.99960708618164,7.0
10,11.057138442993164,14.0
10,11.0015869140625,14.0
10,11.998414993286133,13.0
10,11.00015640258789,16.0
10,10.999917984008789,7.0
10,10.999917984008789,10.0
10,12.000560760498047,14.0
10,11.000633239746094,15.0
10,11.000394821166992,11.0
10,11.00015640258789,10.0
10,11.999845504760742,17.0
10,12.000083923339844,9.0
10,11.00015640258789,8.0
10,12.000322341918945,10.0
10,10.999679565429688,19.0
10,11.00015640258789,9.0
10,12.000560760498047,12.0
10,12.000322341918945,6.0
10,12.000560760498047,13.0
10,11.000394821166992,9.0
10,10.99848747253418,6.0
10,10.999917984008789,9.0
10,10.998010635375977,9.0
10,11.001348495483398,8.0
10,11.998176574707031,10.0
10,10.998725891113281,15.0
10,11.997699737548828,6.0
10,10.998010635375977,10.0
10,11.999368667602539,5.0
10,11.000394821166992,10.0
10,12.001276016235352,11.0
10,11.001110076904297,15.0
10,11.002063751220703,14.0
10,11.998414993286133,12.0
10,11.000633239746094,15.0
10,11.999368667602539,9.0
10,12.99905776977539,15.0
10,12.000083923339844,3.0
10,10.99848747253418,8.0
10,12.000083923339844,7.0
10,10.999917984008789,16.0
10,11.0015869140625,3.0
10,12.000560760498047,17.0
10,10.999917984008789,15.0
10,12.000083923339844,15.0
10,10.998725891113281,6.0
10,13.99993896484375,19.0
10,11.99793815612793,22.0
10,11.002540588378906,11.0
10,12.000322341918945,3.0
10,11.008739471435547,13.0
10,10.999917984008789,8.0
10,10.999917984008789,8.0
10,12.001276016235352,13.0
10,10.999917984008789,14.0
10,10.999917984008789,7.0
10,11.000871658325195,11.0
10,12.001991271972656,8.0
10,12.00103759765625,12.0
10,10.999917984008789,8.0
10,12.06207275390625,7.0
10,10.999917984008789,8.0
10,11.00015640258789,12.0
10,11.001110076904297,7.0
10,12.000799179077148,7.0
10,11.913061141967773,12.0
10,11.99960708618164,10.0
10,10.999441146850586,8.0
10,12.000799179077148,11.0
10,12.001991271972656,11.0
10,11.00015640258789,12.0
10,11.998891830444336,10.0
10,10.997772216796875,8.0
10,10.998010635375977,20.0
10,10.997533798217773,12.0
10,11.999368667602539,19.0
10,10.999917984008789,9.0
10,11.999368667602539,7.0
10,10.998725891113281,10.0
10,11.002779006958008,13.0
10,10.999441146850586,9.0
10,12.000083923339844,16.0
10,11.999845504760742,9.0
10,11.00015640258789,14.0
10,13.99850845336914,9.0
10,10.99848747253418,12.0
10,10.999202728271484,13.0
10,11.00015640258789,8.0
10,10.999679565429688,11.0
10,11.998653411865234,12.0
10,11.99960708618164,11.0
10,10.999917984008789,11.0
10,10.999202728271484,7.0
10,12.000560760498047,11.0
10,11.000871658325195,11.0
10,11.001348495483398,9.0
10,10.997772216796875,9.0
10,10.999441146850586,16.0
10,10.998725891113281,13.0
10,12.000560760498047,8.0
10,11.006593704223633,10.0
10,10.999679565429688,6.0
10,11.999130249023438,8.0
10,11.000394821166992,11.0
10,11.999845504760742,7.0
10,11.014461517333984,10.0
10,12.000560760498047,6.0
10,10.999441146850586,15.0
10,11.99960708618164,11.0
10,12.000083923339844,8.0
10,11.999130249023438,11.0
10,12.000322341918945,20.0
10,10.999917984008789,7.0
10,12.000560760498047,10.0
10,11.999845504760742,5.0
10,11.999845504760742,7.0
10,11.999368667602539,5.0
10,12.000560760498047,15.0
10,12.000322341918945,11.0
10,11.999845504760742,7.0
10,10.998249053955078,17.0
10,11.999845504760742,18.0
10,12.000083923339844,10.0
10,12.00103759765625,9.0
10,12.000083923339844,11.0
10,12.000083923339844,15.0
10,12.000083923339844,14.0
10,13.000011444091797,6.0
10,11.999368667602539,14.0
10,11.00015640258789,12.0
10,12.000322341918945,12.0
10,12.001276016235352,10.0
